pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
NYC	N_Europe	jlSCF_9	22041793	22060569	0.1728651847870224	212	236696	1369252	118988
N_Europe	MENA	jlSCF_9	22041793	22060569	0.2736129905277402	212	44484	162580	20588
N_Europe	MENA	jlSCF_9	22461175	22580551	0.2221891769160414	1710	277916	1250808	226632
NYC	E_Asia	jlSCF_9	22461175	22580551	0.253000538456208	1710	3753264	14835004	281396
NYC	N_Europe	jlSCF_9	22461175	22580551	0.151332677810083	1710	1685570	11138176	866024
MENA	E_Asia	jlSCF_9	22461175	22580551	0.164779890827964	1710	274462	1665628	194852
NYC	MENA	jlSCF_9	22461175	22580551	0.2250188522922899	1710	725702	3225072	331728
N_Europe	E_Asia	jlSCF_9	22461175	22580551	0.2418434853240108	1710	1391046	5751844	527276
N_Europe	MENA	jlSCF_9	22580551	22631204	0.204472384889195	296	42738	209016	46728
NYC	E_Asia	jlSCF_9	22580551	22631204	0.2060027084314649	296	531810	2581568	35072
NYC	N_Europe	jlSCF_9	22580551	22631204	0.1219273119240051	296	227134	1862864	215056
NYC	MENA	jlSCF_9	22580551	22631204	0.1990670637626036	296	110956	557380	58300
N_Europe	E_Asia	jlSCF_9	22580551	22631204	0.21088227016109	296	203800	966416	120496
MENA	E_Asia	jlSCF_9	22580551	22631204	0.1782645394290774	296	51532	289076	32972
NYC	N_Europe	jlSCF_9	22631204	22714709	0.1290615926464518	1401	1166898	9041404	793616
NYC	MENA	jlSCF_9	22631204	22714709	0.2096603538531769	1401	589710	2812692	101388
NYC	E_Asia	jlSCF_9	22631204	22714709	0.2172443495038588	1401	2648226	12190080	194760
N_Europe	MENA	jlSCF_9	22631204	22714709	0.2062708536689467	1401	222308	1077748	132716
N_Europe	E_Asia	jlSCF_9	22631204	22714709	0.2091944094401906	1401	977450	4672448	472024
MENA	E_Asia	jlSCF_9	22631204	22714709	0.1619177901209422	1401	235308	1453256	71032
N_Europe	MENA	jlSCF_9	23978908	23995518	0.2825214068017996	107	23360	82684	9764
NYC	N_Europe	jlSCF_9	23978908	23995518	0.2107505287924519	107	141884	673232	77908
NYC	MENA	jlSCF_9	23978908	23995518	0.3702208155989668	107	81416	219912	2648
NYC	E_Asia	jlSCF_9	23978908	23995518	0.3483210406215012	107	326048	936056	9824
N_Europe	E_Asia	jlSCF_9	23978908	23995518	0.2669371611715367	107	93948	351948	40956
MENA	E_Asia	jlSCF_9	23978908	23995518	0.1324138170939576	107	15226	114988	1428
MENA	E_Asia	jlSCF_9	23995518	24230032	0.1030347415594957	3283	358476	3479176	92728
N_Europe	E_Asia	jlSCF_9	23995518	24230032	0.2927867083667805	3283	3158624	10788140	1267036
N_Europe	MENA	jlSCF_9	23995518	24230032	0.3122511004808837	3283	791920	2536164	300348
NYC	E_Asia	jlSCF_9	23995518	24230032	0.3350403666716284	3283	9579442	28591904	429816
NYC	N_Europe	jlSCF_9	23995518	24230032	0.2085167398373703	3283	4346408	20844408	2202252
NYC	MENA	jlSCF_9	23995518	24230032	0.3538673046707613	3283	2378328	6720960	107680
N_Europe	MENA	jlSCF_9	24230032	24297634	0.3532178533088302	561	155300	439672	45032
NYC	E_Asia	jlSCF_9	24230032	24297634	0.4000300551885328	561	1953886	4884348	74892
MENA	E_Asia	jlSCF_9	24230032	24297634	0.079439819749322	561	47104	592952	17416
NYC	N_Europe	jlSCF_9	24230032	24297634	0.1794763210404674	561	650130	3622372	315848
NYC	MENA	jlSCF_9	24230032	24297634	0.4154533317489498	561	475488	1144504	22376
N_Europe	E_Asia	jlSCF_9	24230032	24297634	0.3402557477145586	561	638396	1876224	183768
MENA	E_Asia	jlSCF_9	25571899	25577840	0.077328620200006	126	10238	132396	4692
N_Europe	E_Asia	jlSCF_9	25571899	25577840	0.1098010802265841	126	46676	425096	37576
N_Europe	MENA	jlSCF_9	25571899	25577840	0.0602839756592292	126	5944	98600	10264
NYC	E_Asia	jlSCF_9	25571899	25577840	0.0911487342116626	126	100482	1102396	11444
NYC	MENA	jlSCF_9	25571899	25577840	0.0420404201693827	126	10742	255516	6564
NYC	N_Europe	jlSCF_9	25571899	25577840	0.035504862177378	126	29136	820620	63900
MENA	E_Asia	jlSCF_10	396710	472125	0.2295604846843212	1071	254926	1110496	54752
NYC	E_Asia	jlSCF_10	396710	472125	0.4093992107618817	1071	3785048	9245372	222268
N_Europe	MENA	jlSCF_10	396710	472125	0.330706640375749	1071	275726	833748	91596
N_Europe	E_Asia	jlSCF_10	396710	472125	0.3809137955128407	1071	1351988	3549328	383384
NYC	MENA	jlSCF_10	396710	472125	0.3462340571740184	1071	751742	2171196	56484
NYC	N_Europe	jlSCF_10	396710	472125	0.1344774137041871	1071	933518	6941820	576600
NYC	E_Asia	jlSCF_10	472125	777714	0.3055759156613412	3728	9840614	32203500	752020
MENA	E_Asia	jlSCF_10	472125	777714	0.2742255483155184	3728	1059862	3864928	191136
N_Europe	E_Asia	jlSCF_10	472125	777714	0.2999257105271368	3728	3691668	12308608	1380608
NYC	N_Europe	jlSCF_10	472125	777714	0.1844703233929283	3728	4434184	24037384	2133176
NYC	MENA	jlSCF_10	472125	777714	0.250255251609702	3728	1888300	7545496	208744
N_Europe	MENA	jlSCF_10	472125	777714	0.2540971329430707	3728	732870	2884212	336780
NYC	N_Europe	jlSCF_10	1558169	1564258	0.2129730315844912	203	274978	1291140	133920
NYC	MENA	jlSCF_10	1558169	1564258	0.2380556066309891	203	98396	413332	8908
NYC	E_Asia	jlSCF_10	1558169	1564258	0.1945556136881991	203	343600	1766076	28444
MENA	E_Asia	jlSCF_10	1558169	1564258	0.2103916478344508	203	45060	214172	6692
N_Europe	MENA	jlSCF_10	1558169	1564258	0.2391109975731255	203	37440	156580	18812
N_Europe	E_Asia	jlSCF_10	1558169	1564258	0.2010990128018847	203	134528	668964	76452
N_Europe	E_Asia	jlSCF_10	1564258	1570003	0.2467808661926309	94	76354	309400	35768
N_Europe	MENA	jlSCF_10	1564258	1570003	0.2200076344203293	94	16138	73352	7864
NYC	MENA	jlSCF_10	1564258	1570003	0.1837348153045203	94	35574	193616	1904
NYC	N_Europe	jlSCF_10	1564258	1570003	0.1860961885408073	94	110990	596412	63468
MENA	E_Asia	jlSCF_10	1564258	1570003	0.2125079643198471	94	21346	100448	1824
NYC	E_Asia	jlSCF_10	1564258	1570003	0.2114365739244547	94	172720	816888	14072
NYC	MENA	jlSCF_10	1570003	1712286	0.1717837433829479	1814	623318	3628504	144616
NYC	N_Europe	jlSCF_10	1570003	1712286	0.1725871204962356	1814	1957878	11344288	1389992
NYC	E_Asia	jlSCF_10	1570003	1712286	0.2089656560444339	1814	3285068	15720612	315148
N_Europe	MENA	jlSCF_10	1570003	1712286	0.1689813533194821	1814	231958	1372684	194612
N_Europe	E_Asia	jlSCF_10	1570003	1712286	0.1994130239763756	1814	1185248	5943684	717324
MENA	E_Asia	jlSCF_10	1570003	1712286	0.2106280081451314	1814	400510	1901504	72128
N_Europe	MENA	jlSCF_10	1712286	1852309	0.2197882513105475	1931	324178	1474956	193428
NYC	E_Asia	jlSCF_10	1712286	1852309	0.317198900468988	1931	5301212	16712580	357460
NYC	MENA	jlSCF_10	1712286	1852309	0.2289930440953198	1931	888068	3878144	138336
NYC	N_Europe	jlSCF_10	1712286	1852309	0.1966271693627644	1931	2429648	12356624	1198996
MENA	E_Asia	jlSCF_10	1712286	1852309	0.2987865021671752	1931	596146	1995224	105704
N_Europe	E_Asia	jlSCF_10	1712286	1852309	0.2656540065270388	1931	1688584	6356328	734304
NYC	MENA	jlSCF_10	1852309	1878652	0.1907329091223973	353	136564	715996	18244
NYC	N_Europe	jlSCF_10	1852309	1878652	0.1639473831299037	353	375450	2290064	187996
N_Europe	MENA	jlSCF_10	1852309	1878652	0.1707979995651228	353	47130	275940	29052
N_Europe	E_Asia	jlSCF_10	1852309	1878652	0.2365552325581395	353	277326	1172352	123864
MENA	E_Asia	jlSCF_10	1852309	1878652	0.2529438084532864	353	92712	366532	17532
NYC	E_Asia	jlSCF_10	1852309	1878652	0.2534312410586552	353	770950	3042048	78472
N_Europe	MENA	jlSCF_10	2831252	2889929	0.259044703707982	474	89702	346280	63256
NYC	E_Asia	jlSCF_10	2831252	2889929	0.1879218841833337	474	769934	4097096	93064
NYC	MENA	jlSCF_10	2831252	2889929	0.2505971869754068	474	228698	912612	73308
NYC	N_Europe	jlSCF_10	2831252	2889929	0.1416421815573057	474	429620	3033136	294344
N_Europe	E_Asia	jlSCF_10	2831252	2889929	0.196621712015807	474	305698	1554752	185776
MENA	E_Asia	jlSCF_10	2831252	2889929	0.2262666621036601	474	105786	467528	48184
N_Europe	MENA	jlSCF_10	3522391	3537075	0.1552949538024164	229	27094	174468	23388
NYC	E_Asia	jlSCF_10	3522391	3537075	0.2245399380654759	229	444334	1978864	45496
NYC	MENA	jlSCF_10	3522391	3537075	0.1434132668950482	229	64470	449540	26780
NYC	N_Europe	jlSCF_10	3522391	3537075	0.127334502531736	229	185288	1455128	152452
N_Europe	E_Asia	jlSCF_10	3522391	3537075	0.2319481507734645	229	178010	767456	73432
MENA	E_Asia	jlSCF_10	3522391	3537075	0.2238975985959464	229	53070	237028	12124
NYC	N_Europe	jlSCF_10	3537075	3798238	0.1317259124301916	3426	2907056	22068976	1981544
NYC	MENA	jlSCF_10	3537075	3798238	0.157758994849048	3426	1045366	6626348	499732
NYC	E_Asia	jlSCF_10	3537075	3798238	0.236780303076305	3426	7018870	29642964	642876
N_Europe	MENA	jlSCF_10	3537075	3798238	0.1802056340514605	3426	457310	2537712	422352
N_Europe	E_Asia	jlSCF_10	3537075	3798238	0.244301062913361	3426	2772434	11348432	1231840
MENA	E_Asia	jlSCF_10	3537075	3798238	0.2501182479815685	3426	852426	3408092	319396
NYC	N_Europe	jlSCF_10	3798238	3815704	0.0830607236517893	248	134164	1615252	125708
MENA	E_Asia	jlSCF_10	3798238	3815704	0.3761727723900882	248	85802	228092	41732
N_Europe	E_Asia	jlSCF_10	3798238	3815704	0.3138930290517262	248	256934	818540	92116
N_Europe	MENA	jlSCF_10	3798238	3815704	0.2540821261601529	248	44130	173684	40588
NYC	E_Asia	jlSCF_10	3798238	3815704	0.3275077721281774	248	694868	2121684	70636
NYC	MENA	jlSCF_10	3798238	3815704	0.249651157623428	248	112358	450060	65780
NYC	E_Asia	jlSCF_10	3815704	3837222	0.3832095320805385	299	995468	2597712	45448
N_Europe	MENA	jlSCF_10	3815704	3837222	0.298851250686113	299	60980	204048	54288
N_Europe	E_Asia	jlSCF_10	3815704	3837222	0.3754690751886345	299	373808	995576	102352
MENA	E_Asia	jlSCF_10	3815704	3837222	0.2900732184008635	299	79552	274248	51064
NYC	N_Europe	jlSCF_10	3815704	3837222	0.115342750363175	299	222952	1932952	166028
NYC	MENA	jlSCF_10	3815704	3837222	0.287829280933817	299	153276	532524	89396
N_Europe	E_Asia	jlSCF_10	3837222	3842271	0.4668927360342673	160	251136	537888	49632
N_Europe	MENA	jlSCF_10	3837222	3842271	0.3693274916292655	160	41474	112296	25944
NYC	E_Asia	jlSCF_10	3837222	3842271	0.490144141572713	160	686888	1401400	13000
NYC	MENA	jlSCF_10	3837222	3842271	0.3758280865042431	160	109832	292240	40560
NYC	N_Europe	jlSCF_10	3837222	3842271	0.1144095884075844	160	118748	1037920	85280
MENA	E_Asia	jlSCF_10	3837222	3842271	0.2725916340973909	160	41290	151472	22608
N_Europe	MENA	jlSCF_10	4727850	4779665	0.1204961481060495	2383	215410	1787692	271220
NYC	E_Asia	jlSCF_10	4727850	4779665	0.0810734170404555	2383	1682826	20756816	308904
NYC	MENA	jlSCF_10	4727850	4779665	0.101781226915787	2383	477288	4689352	267288
MENA	E_Asia	jlSCF_10	4727850	4779665	0.1075768783683821	2383	260608	2422528	170176
NYC	N_Europe	jlSCF_10	4727850	4779665	0.0663010628277958	2383	1014502	15301444	1427216
N_Europe	E_Asia	jlSCF_10	4727850	4779665	0.1019972072199286	2383	806108	7903236	847140
MENA	E_Asia	jlSCF_10	7549638	7743039	0.1216814072673314	5886	745908	6130008	273960
N_Europe	E_Asia	jlSCF_10	7549638	7743039	0.1381225876051419	5886	2711758	19632980	1980412
N_Europe	MENA	jlSCF_10	7549638	7743039	0.1461490771544617	5886	661946	4529252	556252
NYC	E_Asia	jlSCF_10	7549638	7743039	0.1054648564885043	5886	5420430	51395604	636636
NYC	MENA	jlSCF_10	7549638	7743039	0.1137050010550749	5886	1347120	11847500	395380
NYC	N_Europe	jlSCF_10	7549638	7743039	0.1091067803791211	5886	4140934	37953040	3366680
NYC	N_Europe	jlSCF_10	7893814	7944145	0.1247106990825248	1858	1456606	11679880	1363280
NYC	MENA	jlSCF_10	7893814	7944145	0.2737272848258331	1858	979036	3576684	287956
NYC	E_Asia	jlSCF_10	7893814	7944145	0.2799981664932557	1858	4544704	16231192	193528
N_Europe	MENA	jlSCF_10	7893814	7944145	0.2657642534031602	1858	354622	1334348	270964
MENA	E_Asia	jlSCF_10	7893814	7944145	0.155684254664292	1858	288118	1850656	170848
N_Europe	E_Asia	jlSCF_10	7893814	7944145	0.2597108392585052	1858	1569470	6043144	779432
NYC	MENA	jlSCF_10	7944145	8252427	0.292295479491199	3066	1751196	5991184	386096
NYC	E_Asia	jlSCF_10	7944145	8252427	0.3324784453351332	3066	8752394	26324696	778744
N_Europe	MENA	jlSCF_10	7944145	8252427	0.2689298126555206	3066	627708	2334096	314928
N_Europe	E_Asia	jlSCF_10	7944145	8252427	0.2807792220964766	3066	2878972	10253508	1004844
MENA	E_Asia	jlSCF_10	7944145	8252427	0.1645675864033148	3066	501550	3047684	288124
NYC	N_Europe	jlSCF_10	7944145	8252427	0.1381859364821686	3066	2786578	20165424	1357896
N_Europe	E_Asia	jlSCF_10	10072560	10127638	0.2463334721504443	249	196380	797212	117116
MENA	E_Asia	jlSCF_10	10072560	10127638	0.1627956380116131	249	41382	254196	16716
N_Europe	MENA	jlSCF_10	10072560	10127638	0.2160645202207048	249	40882	189212	25924
NYC	N_Europe	jlSCF_10	10072560	10127638	0.1089548606886482	249	171936	1578048	169932
NYC	MENA	jlSCF_10	10072560	10127638	0.2145261934703363	249	107814	502568	15352
NYC	E_Asia	jlSCF_10	10072560	10127638	0.275271580687344	249	583524	2119812	81348
N_Europe	MENA	jlSCF_10	10873219	10884887	0.1464275771304193	203	23142	158044	17348
NYC	E_Asia	jlSCF_10	10873219	10884887	0.3959516114944537	203	689054	1740248	54272
NYC	MENA	jlSCF_10	10873219	10884887	0.1076747742570206	203	44216	410644	11596
NYC	N_Europe	jlSCF_10	10873219	10884887	0.1570209290392317	203	206860	1317404	107656
MENA	E_Asia	jlSCF_10	10873219	10884887	0.3514991857457611	203	73386	208780	12084
N_Europe	E_Asia	jlSCF_10	10873219	10884887	0.3245312210653333	203	217310	669612	75804
NYC	N_Europe	jlSCF_10	10884887	10952782	0.2211616721540991	740	1056484	4776976	417824
MENA	E_Asia	jlSCF_10	10884887	10952782	0.421864762835779	740	324522	769256	35864
N_Europe	E_Asia	jlSCF_10	10884887	10952782	0.2237672567808998	740	551094	2462800	254480
N_Europe	MENA	jlSCF_10	10884887	10952782	0.2990327500121864	740	171768	574412	64948
NYC	E_Asia	jlSCF_10	10884887	10952782	0.2745655627979132	740	1755704	6394480	147120
NYC	MENA	jlSCF_10	10884887	10952782	0.2433007464767584	740	362958	1491808	47392
MENA	E_Asia	jlSCF_10	12871613	12901850	0.2663579796801322	310	87668	329136	8144
N_Europe	E_Asia	jlSCF_10	12871613	12901850	0.2521794139883662	310	261504	1036976	101344
N_Europe	MENA	jlSCF_10	12871613	12901850	0.0675627123072903	310	16548	244928	22912
NYC	E_Asia	jlSCF_10	12871613	12901850	0.2451919933426457	310	659998	2691760	48640
NYC	MENA	jlSCF_10	12871613	12901850	0.0594578775787632	310	37790	635576	9224
NYC	N_Europe	jlSCF_10	12871613	12901850	0.0243452350044137	310	48760	2002856	173344
MENA	E_Asia	jlSCF_10	17177896	17209908	0.2312585034013605	445	108784	470400	13760
N_Europe	E_Asia	jlSCF_10	17177896	17209908	0.236565093239312	445	352922	1491860	142180
N_Europe	MENA	jlSCF_10	17177896	17209908	0.0600308957495626	445	21140	352152	32328
NYC	E_Asia	jlSCF_10	17177896	17209908	0.2332913249606301	445	901880	3865896	67904
NYC	N_Europe	jlSCF_10	17177896	17209908	0.0408365432972085	445	118228	2895152	228748
NYC	MENA	jlSCF_10	17177896	17209908	0.0567857565516969	445	51822	912588	13012
MENA	E_Asia	jlSCF_10	17280789	17298590	0.1103804112796194	255	29608	268236	9204
N_Europe	MENA	jlSCF_10	17280789	17298590	0.0866534062655395	255	17426	201100	19220
NYC	E_Asia	jlSCF_10	17280789	17298590	0.1033762548356641	255	229064	2215828	38372
NYC	MENA	jlSCF_10	17280789	17298590	0.0792930068319643	255	41318	521080	9320
NYC	N_Europe	jlSCF_10	17280789	17298590	0.0612236297081206	255	101690	1660960	129140
N_Europe	E_Asia	jlSCF_10	17280789	17298590	0.1063779008006888	255	90928	854764	81596
MENA	E_Asia	jlSCF_10	17395229	17470630	0.5603465657727753	978	566934	1011756	52308
N_Europe	E_Asia	jlSCF_10	17395229	17470630	0.5396957195198236	978	1739340	3222816	368400
N_Europe	MENA	jlSCF_10	17395229	17470630	0.1149132700481427	978	88030	766056	78936
NYC	E_Asia	jlSCF_10	17395229	17470630	0.5285514848527935	978	4431160	8383592	261928
NYC	MENA	jlSCF_10	17395229	17470630	0.1436516110639306	978	286204	1992348	41892
NYC	N_Europe	jlSCF_10	17395229	17470630	0.0759117597200489	978	481842	6347396	518164
NYC	MENA	jlSCF_10	17470630	17501997	0.3682937129383611	225	167444	454648	13352
NYC	N_Europe	jlSCF_10	17470630	17501997	0.1300225211583253	225	188904	1452856	126644
NYC	E_Asia	jlSCF_10	17470630	17501997	0.4138732453646007	225	806336	1948268	40732
N_Europe	MENA	jlSCF_10	17470630	17501997	0.2781839920903175	225	48394	173964	20436
N_Europe	E_Asia	jlSCF_10	17470630	17501997	0.3987744874470814	225	297280	745484	80716
MENA	E_Asia	jlSCF_10	17470630	17501997	0.3985237638022083	225	92974	233296	11504
NYC	E_Asia	jlSCF_10	17501997	17564023	0.4806173024932412	712	2943954	6125360	168720
MENA	E_Asia	jlSCF_10	17501997	17564023	0.2126138629129079	712	154424	726312	48344
N_Europe	E_Asia	jlSCF_10	17501997	17564023	0.4726963095086423	712	1113058	2354700	259764
N_Europe	MENA	jlSCF_10	17501997	17564023	0.4490572375819714	712	245972	547752	67416
NYC	MENA	jlSCF_10	17501997	17564023	0.4608517196944388	712	656616	1424788	56172
NYC	N_Europe	jlSCF_10	17501997	17564023	0.0314099190493667	712	145148	4621088	377152
N_Europe	E_Asia	jlSCF_10	17607387	17760802	0.4272944142381427	1611	2271198	5315300	600292
NYC	N_Europe	jlSCF_10	17607387	17760802	0.0646418114833468	1611	676920	10471860	837360
NYC	MENA	jlSCF_10	17607387	17760802	0.401261869158415	1611	1294474	3226008	124872
NYC	E_Asia	jlSCF_10	17607387	17760802	0.444465468004751	1611	6130978	13794048	447192
MENA	E_Asia	jlSCF_10	17607387	17760802	0.1459037327134932	1611	239030	1638272	114496
N_Europe	MENA	jlSCF_10	17607387	17760802	0.3888912131871385	1611	483356	1242908	148996
NYC	N_Europe	jlSCF_15	101107	125582	0.0517960429536851	362	122110	2357516	183724
NYC	E_Asia	jlSCF_15	101107	125582	0.0874464968876655	362	277034	3168040	32040
N_Europe	MENA	jlSCF_15	101107	125582	0.0769797706119354	362	21934	284932	27836
N_Europe	E_Asia	jlSCF_15	101107	125582	0.1063452241549622	362	130050	1222904	106360
MENA	E_Asia	jlSCF_15	101107	125582	0.091308935530041	362	34960	382876	10980
NYC	MENA	jlSCF_15	101107	125582	0.0595929759904612	362	43982	738040	14920
NYC	N_Europe	jlSCF_15	125582	132175	0.0632320999885683	81	33188	524860	43760
NYC	MENA	jlSCF_15	125582	132175	0.051261265557198	81	8600	167768	712
NYC	E_Asia	jlSCF_15	125582	132175	0.0780142243662718	81	55372	709768	6272
N_Europe	MENA	jlSCF_15	125582	132175	0.0749162427100136	81	4830	64472	5512
N_Europe	E_Asia	jlSCF_15	125582	132175	0.0850745612105749	81	23208	272796	24636
MENA	E_Asia	jlSCF_15	125582	132175	0.0853826390163332	81	7444	87184	944
NYC	N_Europe	jlSCF_15	1023977	1126526	0.2231141684863361	1079	1560448	6993944	580636
NYC	MENA	jlSCF_15	1023977	1126526	0.5013025740173349	1079	1101456	2197188	47132
NYC	E_Asia	jlSCF_15	1023977	1126526	0.5080433134062923	1079	4751280	9352116	186244
N_Europe	E_Asia	jlSCF_15	1023977	1126526	0.3553269904188216	1079	1276498	3592460	369628
MENA	E_Asia	jlSCF_15	1023977	1126526	0.0918103417731386	1079	103648	1128936	45016
N_Europe	MENA	jlSCF_15	1023977	1126526	0.3460361013567627	1079	292078	844068	88188
MENA	E_Asia	jlSCF_15	1126526	1128415	0.0053157216494845	12	66	12416	640
N_Europe	E_Asia	jlSCF_15	1126526	1128415	0.2082406524732549	12	7864	37764	6300
N_Europe	MENA	jlSCF_15	1126526	1128415	0.2140410958904109	12	2000	9344	1024
NYC	E_Asia	jlSCF_15	1126526	1128415	0.1867496223264689	12	18790	100616	5464
NYC	MENA	jlSCF_15	1126526	1128415	0.192159383033419	12	4784	24896	64
NYC	N_Europe	jlSCF_15	1126526	1128415	0.3126287434637934	12	23676	75732	8508
NYC	N_Europe	jlSCF_15	1357169	1395064	0.3147259988848718	493	997976	3170936	289924
NYC	MENA	jlSCF_15	1357169	1395064	0.3597626234081699	493	359010	997908	27532
NYC	E_Asia	jlSCF_15	1357169	1395064	0.3680068071615069	493	1578602	4289600	68520
N_Europe	MENA	jlSCF_15	1357169	1395064	0.4871875722604107	493	185408	380568	45384
N_Europe	E_Asia	jlSCF_15	1357169	1395064	0.4940755194006567	493	808270	1635924	174372
MENA	E_Asia	jlSCF_15	1357169	1395064	0.0961610152378881	493	49526	515032	21352
NYC	N_Europe	jlSCF_15	1395064	1440505	0.183777854140784	477	556200	3026480	322060
NYC	MENA	jlSCF_15	1395064	1440505	0.5945493488269037	477	579600	974856	17304
MENA	E_Asia	jlSCF_15	1395064	1440505	0.0870875508878645	477	43982	505032	13944
N_Europe	E_Asia	jlSCF_15	1395064	1440505	0.514533073334082	477	806368	1567184	184360
N_Europe	MENA	jlSCF_15	1395064	1440505	0.4910329985652797	477	180708	368016	44112
NYC	E_Asia	jlSCF_15	1395064	1440505	0.6191779911202923	477	2570510	4151488	65192
NYC	N_Europe	jlSCF_15	1440505	1449072	0.277460227952359	148	259796	936336	102624
NYC	MENA	jlSCF_15	1440505	1449072	0.4879764458240631	148	146512	300244	7596
NYC	E_Asia	jlSCF_15	1440505	1449072	0.5074446140066722	148	650408	1281732	26588
N_Europe	MENA	jlSCF_15	1440505	1449072	0.5080668037727821	148	57314	112808	15064
N_Europe	E_Asia	jlSCF_15	1440505	1449072	0.5324270909453265	148	256468	481696	61760
MENA	E_Asia	jlSCF_15	1440505	1449072	0.0780202428101783	148	12056	154524	6500
MENA	E_Asia	jlSCF_15	1799835	1809133	0.0418016092951821	113	5008	119804	3140
N_Europe	E_Asia	jlSCF_15	1799835	1809133	0.1751135612377641	113	65690	375128	39808
N_Europe	MENA	jlSCF_15	1799835	1809133	0.1848876756466481	113	16526	89384	8248
NYC	MENA	jlSCF_15	1799835	1809133	0.4480970341162352	113	104550	233320	1720
NYC	N_Europe	jlSCF_15	1799835	1809133	0.3715146803606721	113	271442	730636	62624
NYC	E_Asia	jlSCF_15	1799835	1809133	0.437457099431261	113	428274	979008	19912
NYC	N_Europe	jlSCF_15	2053141	2067621	0.0107858943209428	135	9500	880780	66920
NYC	MENA	jlSCF_15	2053141	2067621	0.5670178412262372	135	155220	273748	7052
NYC	E_Asia	jlSCF_15	2053141	2067621	0.5410200861030745	135	625324	1155824	37576
N_Europe	MENA	jlSCF_15	2053141	2067621	0.5693782618561379	135	60222	105768	10872
N_Europe	E_Asia	jlSCF_15	2053141	2067621	0.545021509231045	135	243254	446320	49400
MENA	E_Asia	jlSCF_15	2053141	2067621	0.1104175076408511	135	15318	138728	8152
NYC	N_Europe	jlSCF_15	2114056	2162548	0.1744882203516461	494	560512	3212320	255560
MENA	E_Asia	jlSCF_15	2114056	2162548	0.1756003413744235	494	89710	510876	26596
N_Europe	E_Asia	jlSCF_15	2114056	2162548	0.3904958778298831	494	641516	1642824	171144
N_Europe	MENA	jlSCF_15	2114056	2162548	0.3455347115344619	494	132912	384656	42160
NYC	E_Asia	jlSCF_15	2114056	2162548	0.524827138585519	494	2238224	4264688	102272
NYC	MENA	jlSCF_15	2114056	2162548	0.4665155235466828	494	465868	998612	28908
N_Europe	MENA	jlSCF_15	2203244	2207179	0.1870025136154168	51	7142	38192	5872
NYC	E_Asia	jlSCF_15	2203244	2207179	0.5469307234626531	51	242310	443036	7804
NYC	MENA	jlSCF_15	2203244	2207179	0.4844276929180718	51	48840	100820	5260
NYC	N_Europe	jlSCF_15	2203244	2207179	0.4461269763451403	51	145598	326360	31660
MENA	E_Asia	jlSCF_15	2203244	2207179	0.1158856173886234	51	6014	51896	3592
N_Europe	E_Asia	jlSCF_15	2203244	2207179	0.2562566972258602	51	43046	167980	19292
MENA	E_Asia	jlSCF_15	2370762	2433082	0.1437068750161516	880	133460	928696	28744
NYC	MENA	jlSCF_15	2370762	2433082	0.3570363328546863	880	644482	1805088	25312
N_Europe	E_Asia	jlSCF_15	2370762	2433082	0.1211504380738574	880	350558	2893576	337784
N_Europe	MENA	jlSCF_15	2370762	2433082	0.2035493475120056	880	139196	683844	76476
NYC	N_Europe	jlSCF_15	2370762	2433082	0.2710030424968103	880	1524210	5624328	553272
NYC	E_Asia	jlSCF_15	2370762	2433082	0.3157518174771113	880	2411384	7636960	142240
NYC	N_Europe	jlSCF_15	2556486	2561903	0.3428895718376755	89	196366	572680	52100
NYC	E_Asia	jlSCF_15	2556486	2561903	0.4958140542548088	89	384480	775452	11308
N_Europe	MENA	jlSCF_15	2556486	2561903	0.238188060048877	89	16374	68744	8152
N_Europe	E_Asia	jlSCF_15	2556486	2561903	0.2108762474779618	89	62292	295396	31412
MENA	E_Asia	jlSCF_15	2556486	2561903	0.0431297545880431	89	4014	93068	3764
NYC	MENA	jlSCF_15	2556486	2561903	0.5265287570395991	89	94990	180408	4712
MENA	E_Asia	jlSCF_15	2561903	2578534	0.0815976131501914	209	17394	213168	14224
N_Europe	E_Asia	jlSCF_15	2561903	2578534	0.1720758392236452	209	118022	685872	81576
N_Europe	MENA	jlSCF_15	2561903	2578534	0.1716033808502586	209	27206	158540	22036
NYC	E_Asia	jlSCF_15	2561903	2578534	0.3580183929054668	209	645616	1803304	44256
NYC	MENA	jlSCF_15	2561903	2578534	0.3455479287668602	209	143976	416660	18060
NYC	N_Europe	jlSCF_15	2561903	2578534	0.2531733533755652	209	339548	1341168	126012
NYC	MENA	jlSCF_15	2578534	2596562	0.3497289327962294	339	241008	689128	15992
NYC	E_Asia	jlSCF_15	2578534	2596562	0.3471643675663933	339	1022774	2946080	50680
NYC	N_Europe	jlSCF_15	2578534	2596562	0.2624039031241085	339	573976	2187376	192404
N_Europe	E_Asia	jlSCF_15	2578534	2596562	0.1376312737409957	339	155220	1127796	117012
MENA	E_Asia	jlSCF_15	2578534	2596562	0.0529132989621091	339	18802	355336	13496
N_Europe	MENA	jlSCF_15	2578534	2596562	0.159754748154548	339	42158	263892	29004
NYC	N_Europe	jlSCF_15	2596562	2645764	0.2748490202334541	708	1243904	4525772	444388
NYC	MENA	jlSCF_15	2596562	2645764	0.3287452498864404	708	474766	1444176	28464
