chrom	start	end	num	list	ERR2990227.sam_N_Europe_rubella.bed	ERR5555037.sam_N_Europe_rubella.bed	SRR1664898.sam_N_Europe_rubella.bed	SRR1665062.sam_N_Europe_rubella.bed	SRR1665067.sam_N_Europe_rubella.bed	SRR1665071.sam_N_Europe_rubella.bed	SRR1665072.sam_N_Europe_rubella.bed	SRR1751470.sam_N_Europe_rubella.bed	SRR5406791.sam_N_Europe_rubella.bed	SRR5412136.sam_N_Europe_rubella.bed	SRR5412137.sam_N_Europe_rubella.bed	SRR5803008.sam_N_Europe_rubella.bed	SRR5803009.sam_N_Europe_rubella.bed	SRR6179229.sam_N_Europe_rubella.bed	SRR6179230.sam_N_Europe_rubella.bed	SRR6179231.sam_N_Europe_rubella.bed	SRR6382382.sam_N_Europe_rubella.bed	SRR6382383.sam_N_Europe_rubella.bed	SRR6382385.sam_N_Europe_rubella.bed	SRR6382392.sam_N_Europe_rubella.bed	SRR6382393.sam_N_Europe_rubella.bed	SRR6382399.sam_N_Europe_rubella.bed	SRR6382400.sam_N_Europe_rubella.bed	SRR8904462.sam_N_Europe_rubella.bed	SRR8904463.sam_N_Europe_rubella.bed	SRR8904464.sam_N_Europe_rubella.bed	SRR8904465.sam_N_Europe_rubella.bed
jlSCF_13	538736	546236	5	3,7,19,21,26	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
jlSCF_13	546236	704105	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	704105	740833	3	3,20,26	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
jlSCF_13	740833	788089	2	20,26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
jlSCF_13	788089	1002499	3	20,25,26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
jlSCF_13	1002499	1177294	6	4,5,20,22,25,26	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0
jlSCF_13	1177294	1188965	4	4,5,22,25	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
jlSCF_13	1188965	1362473	3	5,22,25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
jlSCF_13	1551852	1646090	4	10,11,12,13	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	6076822	6328480	4	4,17,18,22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
jlSCF_13	6328480	6432134	18	4,5,6,9,10,11,12,13,14,15,16,17,18,21,22,23,26,27	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1
jlSCF_13	6432134	6466628	20	3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,22,23,26,27	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1
jlSCF_13	6466628	6565130	3	3,4,8	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	6565130	6594602	2	3,8	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	6594602	6635701	5	3,8,10,12,24	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jlSCF_13	6635701	6735031	6	3,7,8,10,12,24	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jlSCF_13	6735031	6851492	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	6876054	6957498	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	7183336	7234710	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
jlSCF_13	7234710	7251105	4	10,12,14,20	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
jlSCF_13	7251105	7426571	3	10,12,14	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	7577231	7754635	4	6,21,25,26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
jlSCF_13	7754635	7859349	7	6,9,18,19,21,25,26	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0
jlSCF_13	7859349	7899890	10	6,9,17,18,19,20,21,22,25,26	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0
jlSCF_13	7899890	7952749	9	6,17,18,19,20,21,22,25,26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0
jlSCF_13	7952749	8015863	7	6,17,18,19,22,25,26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0
jlSCF_13	8015863	8047373	5	6,18,19,25,26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0
jlSCF_13	10893848	10993458	2	3,23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jlSCF_13	10993458	11042338	6	3,5,6,8,21,23	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
jlSCF_13	11042338	11126608	7	3,5,6,8,21,23,26	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
jlSCF_13	11126608	11126609	6	3,5,6,8,23,26	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
jlSCF_13	11126609	11133392	10	3,5,6,8,18,19,23,24,25,26	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0
jlSCF_13	11133392	11153105	9	3,6,8,18,19,23,24,25,26	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0
jlSCF_13	11153105	11172577	10	3,6,8,9,18,19,23,24,25,26	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0
jlSCF_13	11172577	11291591	9	3,6,8,9,18,19,23,24,25	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0
jlSCF_13	11291591	11291592	8	3,6,9,18,19,23,24,25	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0
jlSCF_13	11291592	11304068	9	3,5,6,9,18,19,23,24,25	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0
jlSCF_13	11304068	11343847	8	3,5,6,9,18,23,24,25	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0
jlSCF_13	11343847	11401488	9	3,5,6,8,9,18,23,24,25	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0
jlSCF_13	11401488	11491774	8	3,5,6,8,9,18,23,24	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
jlSCF_13	11491774	11672088	10	3,5,6,7,8,9,18,23,24,26	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0
jlSCF_13	11672088	11697704	11	3,5,6,7,8,9,18,21,23,24,26	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0
jlSCF_13	11697704	11707464	10	3,5,6,8,9,18,21,23,24,26	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0
jlSCF_13	11707464	11718517	7	5,6,9,18,21,24,26	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
jlSCF_13	11718517	11760624	8	5,6,9,18,21,24,25,26	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0
jlSCF_13	11760624	11773830	7	5,6,9,21,24,25,26	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0
jlSCF_13	11773830	11778062	4	5,6,9,25	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_13	11778062	11804590	3	5,6,25	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_13	11804590	11878530	2	6,25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_13	11878530	11958531	3	5,6,25	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_13	11958531	11997999	2	5,6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	11997999	12056512	3	5,6,26	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
jlSCF_13	12056512	12144818	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	12144818	12218812	2	5,7	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_13	13596556	13646885	7	5,6,10,11,12,13,24	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jlSCF_13	13646885	13788770	9	5,6,7,8,10,11,12,13,24	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jlSCF_13	13788770	13804255	8	5,6,7,8,10,11,12,24	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jlSCF_13	13804255	13995833	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_14	430552	606468	4	10,11,12,13	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_14	606468	709660	17	5,6,7,8,9,10,11,12,13,17,18,19,21,22,23,24,25	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0
jlSCF_14	709660	787287	16	5,6,7,8,9,10,11,12,17,18,19,21,22,23,24,25	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0
jlSCF_14	787287	824995	14	5,6,7,8,9,10,11,12,18,19,21,22,23,24	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0
jlSCF_14	1362415	1595029	2	6,8	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_14	1595029	1665218	4	6,8,21,25	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
jlSCF_14	1665218	1750736	14	4,5,6,8,10,11,12,13,17,18,21,24,25,26	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0
jlSCF_14	1750736	1849476	17	4,5,6,7,8,9,10,11,12,13,17,18,19,21,24,25,26	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	1	0
jlSCF_14	1849476	2038604	15	4,5,6,7,8,9,10,11,12,13,17,19,21,24,26	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0
jlSCF_14	2038604	2116918	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_14	2116918	2267106	3	17,20,22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
jlSCF_14	2267106	2329989	18	4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,24,26	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	1	0
jlSCF_14	3747739	3922207	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_14	3922207	4112905	5	6,8,17,18,25	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
jlSCF_14	4112905	4125425	4	6,8,17,18	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
jlSCF_14	5525507	5904775	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_14	6014761	6055682	7	8,9,10,11,12,13,24	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jlSCF_14	6055682	6230510	13	6,8,9,10,11,12,13,18,19,23,24,25,26	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	0
jlSCF_14	6230510	6393437	16	4,5,6,7,8,9,10,11,12,13,18,19,23,24,25,26	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	0
jlSCF_14	6393437	6566470	15	4,5,6,7,8,9,10,11,12,13,18,19,23,24,26	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0
jlSCF_14	6566470	6591100	18	3,4,5,6,7,8,9,10,11,12,13,17,18,19,21,23,24,26	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0
jlSCF_14	6591100	6708415	19	3,4,5,6,7,8,9,10,11,12,13,17,18,19,21,23,24,25,26	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0
jlSCF_14	6708415	6745135	20	3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,23,24,25,26	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0
jlSCF_14	6745135	6899407	14	5,6,7,9,10,11,12,13,17,18,21,23,24,25	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0
jlSCF_14	6899407	7010869	3	7,17,25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
jlSCF_14	7010869	7065635	4	7,17,22,25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
jlSCF_14	7065635	7382615	3	17,22,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
jlSCF_14	7382615	7516477	5	5,7,17,22,25	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
jlSCF_14	7516477	7741056	4	5,17,22,25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
jlSCF_14	7741056	7758022	3	5,17,25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
jlSCF_14	7758022	7771978	2	17,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
jlSCF_14	7771978	7983993	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_14	7983993	8279234	2	17,22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
jlSCF_14	8279234	8481581	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_14	8481581	8552563	2	5,17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_14	8552563	8576209	3	5,17,25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
jlSCF_14	8576209	8639162	2	17,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
jlSCF_14	8639162	8989399	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_14	9265775	9347836	2	22,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
jlSCF_14	9347836	9393592	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_14	9393592	9505554	2	17,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
jlSCF_14	9505554	9516078	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_14	9516078	9726870	3	5,17,24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
jlSCF_14	9726870	9755758	2	17,24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
jlSCF_14	9755758	9805459	3	9,17,24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
jlSCF_14	9805459	9948694	4	9,17,24,25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
jlSCF_14	9948694	10074713	5	9,17,22,24,25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0
jlSCF_14	10074713	10109593	4	17,22,24,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0
jlSCF_14	10109593	12294828	3	17,22,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
jlSCF_14	12294828	17759300	2	22,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
jlSCF_14	17759300	17948903	3	17,22,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
jlSCF_14	17948903	18047967	2	22,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
jlSCF_14	18047967	18099650	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
jlSCF_14	18554691	18577168	2	8,25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_14	18577168	18607189	6	6,8,9,18,24,25	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
jlSCF_14	18607189	18725443	7	6,8,9,18,22,24,25	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0
jlSCF_14	18725443	18791416	8	6,8,9,17,18,22,24,25	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0
jlSCF_14	18791416	18887853	14	4,5,6,7,8,9,17,18,19,21,22,24,25,26	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0
jlSCF_14	18887853	19002988	13	4,5,6,7,8,9,17,18,19,21,22,24,26	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0
jlSCF_14	19906469	19909918	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jlSCF_14	19909918	19976170	2	7,23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jlSCF_14	19976170	20099872	6	3,7,9,18,19,23	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
jlSCF_14	20099872	20183229	8	3,4,7,9,17,18,19,23	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0
jlSCF_14	20183229	20343593	6	3,4,7,17,18,23	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
jlSCF_14	20343593	20445392	7	3,4,7,9,17,18,23	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
jlSCF_14	20445392	20527172	9	3,4,7,9,17,18,19,21,23	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0
jlSCF_14	20527172	20553624	16	3,4,5,7,9,10,11,12,13,17,18,19,21,23,24,26	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0
jlSCF_14	20553624	20626304	13	5,7,9,10,11,12,13,17,18,19,21,24,26	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0
jlSCF_14	20626304	20649109	7	5,10,11,12,13,21,24	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
jlSCF_14	20649109	20743430	6	10,11,12,13,21,24	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
jlSCF_14	20743430	20881461	5	10,11,12,13,24	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jlSCF_14	20881461	20898453	6	8,10,11,12,13,24	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jlSCF_14	20898453	21142877	7	7,8,10,11,12,13,24	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jlSCF_14	21142877	21366698	17	4,5,6,7,8,9,10,11,12,13,17,18,19,21,22,24,26	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	1	0
jlSCF_14	21366698	21448208	16	4,6,7,8,9,10,11,12,13,17,18,19,21,22,24,26	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	1	0
jlSCF_14	21448208	21502078	12	6,7,8,9,10,11,12,13,18,19,21,26	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0
jlSCF_14	21502078	21570374	11	6,7,8,9,10,11,12,13,19,21,26	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0
jlSCF_14	24470547	26954312	4	18,19,23,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0
jlSCF_14	27051833	27404593	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_14	27597231	27920832	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_15	2555928	2633422	8	2,3,4,5,7,8,19,22	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
jlSCF_15	2633422	2700549	7	2,3,4,5,8,19,22	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
jlSCF_15	2700549	2733070	8	2,3,4,5,8,19,22,23	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
jlSCF_15	2733070	2807528	7	2,3,4,8,19,22,23	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
jlSCF_15	2807528	2823055	5	4,8,19,22,23	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
jlSCF_15	2823055	2910697	3	4,8,23	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jlSCF_15	2910697	3062689	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jlSCF_15	6782323	6802603	2	21,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
jlSCF_15	6802603	6818555	3	19,21,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
jlSCF_15	6818555	6850710	4	18,19,21,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0
jlSCF_15	6850710	6863231	6	18,19,21,24,25,26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0
jlSCF_15	6863231	6898284	11	5,9,10,11,12,18,19,21,24,25,26	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0
jlSCF_15	6898284	6905114	12	5,6,9,10,11,12,18,19,21,24,25,26	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0
jlSCF_15	6905114	6944905	13	5,6,8,9,10,11,12,18,19,21,24,25,26	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0
jlSCF_15	6944905	6985960	12	5,6,8,9,10,11,12,18,19,24,25,26	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0
jlSCF_15	6985960	7054376	9	9,10,11,12,18,19,24,25,26	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0
jlSCF_15	7054376	7127209	6	9,18,19,24,25,26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0
jlSCF_15	7127209	7175490	5	9,18,19,25,26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0
jlSCF_15	7175490	7422590	2	9,18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
